1056,2022-07-30 15:28:27,-40,-110,リビング,2
1059,2022-07-30 15:28:30,-91,-110,リビング,2
1062,2022-07-30 15:28:33,-84,-110,リビング,2
1065,2022-07-30 15:28:36,-94,-110,リビング,2
1068,2022-07-30 15:28:39,-84,-110,リビング,2
1071,2022-07-30 15:28:42,-85,-110,リビング,2
1074,2022-07-30 15:28:45,-83,-110,リビング,2
1077,2022-07-30 15:28:48,-92,-110,リビング,2
1080,2022-07-30 15:28:51,-41,-110,リビング,2
1083,2022-07-30 15:28:54,-92,-110,リビング,2
1086,2022-07-30 15:28:57,-32,-64,リビング,2
1089,2022-07-30 15:29:00,-34,-56,リビング,2
1092,2022-07-30 15:29:03,-84,-110,リビング,2
1095,2022-07-30 15:29:06,-50,-110,リビング,2
1098,2022-07-30 15:29:09,-45,-63,リビング,2
1101,2022-07-30 15:29:12,-97,-110,リビング,2
1104,2022-07-30 15:29:15,-110,-110,圏外,0
1107,2022-07-30 15:29:18,-82,-110,リビング,2
1110,2022-07-30 15:29:21,-110,-58,玄関,1
1113,2022-07-30 15:29:24,-40,-61,リビング,2
1116,2022-07-30 15:29:27,-86,-56,玄関,1
1119,2022-07-30 15:29:30,-34,-59,リビング,2
1122,2022-07-30 15:29:33,-97,-110,リビング,2
1125,2022-07-30 15:29:36,-93,-110,リビング,2
1128,2022-07-30 15:29:39,-86,-110,リビング,2
1131,2022-07-30 15:29:42,-37,-63,リビング,2
1134,2022-07-30 15:29:45,-85,-110,リビング,2
1137,2022-07-30 15:29:48,-85,-110,リビング,2
1140,2022-07-30 15:29:51,-36,-59,リビング,2
1143,2022-07-30 15:29:54,-86,-110,リビング,2
1146,2022-07-30 15:29:57,-95,-110,リビング,2
1149,2022-07-30 15:30:00,-36,-60,リビング,2
1152,2022-07-30 15:30:03,-82,-110,リビング,2
1155,2022-07-30 15:30:06,-48,-110,リビング,2
1158,2022-07-30 15:30:09,-32,-110,リビング,2
1161,2022-07-30 15:30:12,-83,-110,リビング,2
1164,2022-07-30 15:30:15,-82,-110,リビング,2
1167,2022-07-30 15:30:18,-110,-110,圏外,0
1170,2022-07-30 15:30:21,-93,-74,玄関,1
1173,2022-07-30 15:30:24,-51,-69,リビング,2
1176,2022-07-30 15:30:27,-84,-110,リビング,2
1179,2022-07-30 15:30:30,-84,-110,リビング,2
1182,2022-07-30 15:30:33,-93,-110,リビング,2
1185,2022-07-30 15:30:36,-93,-110,リビング,2
1188,2022-07-30 15:30:39,-85,-110,リビング,2
1191,2022-07-30 15:30:42,-85,-110,リビング,2
1194,2022-07-30 15:30:45,-85,-110,リビング,2
1197,2022-07-30 15:30:48,-84,-110,リビング,2
1200,2022-07-30 15:30:51,-33,-60,リビング,2
1203,2022-07-30 15:30:54,-110,-110,圏外,0
1206,2022-07-30 15:30:57,-94,-110,リビング,2
1209,2022-07-30 15:31:00,-40,-59,リビング,2
1212,2022-07-30 15:31:03,-85,-62,玄関,1
1215,2022-07-30 15:31:06,-50,-110,リビング,2
1218,2022-07-30 15:31:09,-40,-110,リビング,2
1221,2022-07-30 15:31:12,-26,-110,リビング,2
1224,2022-07-30 15:31:15,-34,-55,リビング,2
1227,2022-07-30 15:31:18,-110,-110,圏外,0
1230,2022-07-30 15:31:21,-34,-55,リビング,2
1233,2022-07-30 15:31:24,-84,-110,リビング,2
1236,2022-07-30 15:31:27,-110,-110,圏外,0
1239,2022-07-30 15:31:30,-34,-110,リビング,2
1242,2022-07-30 15:31:33,-110,-110,圏外,0
1245,2022-07-30 15:31:36,-42,-56,リビング,2
1248,2022-07-30 15:31:39,-94,-62,玄関,1
1251,2022-07-30 15:31:42,-33,-58,リビング,2
1254,2022-07-30 15:31:45,-82,-52,玄関,1
1257,2022-07-30 15:31:48,-110,-65,玄関,1
1260,2022-07-30 15:31:51,-38,-110,リビング,2
1263,2022-07-30 15:31:54,-34,-56,リビング,2
1266,2022-07-30 15:31:57,-86,-56,玄関,1
1269,2022-07-30 15:32:00,-36,-52,リビング,2
1272,2022-07-30 15:32:03,-83,-53,玄関,1
1275,2022-07-30 15:32:06,-110,-110,圏外,0
1278,2022-07-30 15:32:09,-41,-110,リビング,2
1281,2022-07-30 15:32:12,-36,-110,リビング,2
1284,2022-07-30 15:32:15,-88,-110,リビング,2
1287,2022-07-30 15:32:18,-82,-110,リビング,2
1290,2022-07-30 15:32:21,-110,-75,玄関,1
1293,2022-07-30 15:32:24,-40,-110,リビング,2
1296,2022-07-30 15:32:27,-94,-70,玄関,1
1299,2022-07-30 15:32:30,-97,-56,玄関,1
1302,2022-07-30 15:32:33,-90,-53,玄関,1
1305,2022-07-30 15:32:36,-110,-110,圏外,0
1308,2022-07-30 15:32:39,-110,-110,圏外,0
1311,2022-07-30 15:32:42,-110,-59,玄関,1
1314,2022-07-30 15:32:45,-42,-110,リビング,2
1317,2022-07-30 15:32:48,-36,-53,リビング,2
1320,2022-07-30 15:32:51,-33,-53,リビング,2
1323,2022-07-30 15:32:54,-33,-110,リビング,2
1326,2022-07-30 15:32:57,-51,-68,リビング,2
1329,2022-07-30 15:33:00,-43,-56,リビング,2
1332,2022-07-30 15:33:03,-89,-53,玄関,1
1335,2022-07-30 15:33:06,-50,-53,リビング,2
1338,2022-07-30 15:33:09,-43,-59,リビング,2
1341,2022-07-30 15:33:12,-42,-110,リビング,2
1344,2022-07-30 15:33:15,-38,-110,リビング,2
1347,2022-07-30 15:33:18,-110,-110,圏外,0
1350,2022-07-30 15:33:21,-36,-73,リビング,2
1353,2022-07-30 15:33:24,-82,-57,玄関,1
1356,2022-07-30 15:33:27,-110,-110,圏外,0
1359,2022-07-30 15:33:30,-45,-110,リビング,2
1362,2022-07-30 15:33:33,-47,-110,リビング,2
1365,2022-07-30 15:33:36,-83,-110,リビング,2
1368,2022-07-30 15:33:39,-93,-110,リビング,2
1371,2022-07-30 15:33:42,-110,-110,圏外,0
1374,2022-07-30 15:33:45,-34,-52,リビング,2
1377,2022-07-30 15:33:48,-86,-53,玄関,1
1380,2022-07-30 15:33:51,-32,-53,リビング,2
1383,2022-07-30 15:33:54,-82,-57,玄関,1
1386,2022-07-30 15:33:57,-83,-110,リビング,2
1389,2022-07-30 15:34:00,-110,-57,玄関,1
1392,2022-07-30 15:34:03,-41,-110,リビング,2
1395,2022-07-30 15:34:06,-56,-110,リビング,2
1398,2022-07-30 15:34:09,-40,-58,リビング,2
1401,2022-07-30 15:34:12,-85,-59,玄関,1
1404,2022-07-30 15:34:15,-87,-110,リビング,2
1407,2022-07-30 15:34:18,-82,-110,リビング,2
1410,2022-07-30 15:34:21,-33,-53,リビング,2
1413,2022-07-30 15:34:24,-110,-58,玄関,1
1416,2022-07-30 15:34:27,-94,-110,リビング,2
1419,2022-07-30 15:34:30,-42,-59,リビング,2
1422,2022-07-30 15:34:33,-85,-110,リビング,2
1425,2022-07-30 15:34:36,-35,-110,リビング,2
1428,2022-07-30 15:34:39,-87,-110,リビング,2
1431,2022-07-30 15:34:42,-86,-110,リビング,2
1434,2022-07-30 15:34:45,-83,-110,リビング,2
1437,2022-07-30 15:34:48,-110,-110,圏外,0
1440,2022-07-30 15:34:51,-38,-57,リビング,2
1443,2022-07-30 15:34:54,-38,-56,リビング,2
1446,2022-07-30 15:34:57,-34,-56,リビング,2
1449,2022-07-30 15:35:00,-38,-56,リビング,2
1452,2022-07-30 15:35:03,-82,-53,玄関,1
1455,2022-07-30 15:35:06,-110,-57,玄関,1
